Date: 2013-05-10 Time: 15:40:49

Log statistics for channel: 0
Data frames: 616294
Error frames: 0
Overload frames: 0
Max bus load: 19%

Log statistics for channel: 1
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 2
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 3
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Ch	No	TIME	TYPE	ID	DLC	MSG
0	612338	565,9894	Std	8	1	[03]
0	612339	565,9896	Std	10	6	[00, 03, 04, 7E, DE, 06]
0	612340	565,9910	Std	281	4	[01, D7, A7, 5D]
0	612341	565,9914	Std	209	3	[03, FF, FF]
0	612342	565,9936	Std	0	1	[55]
0	612343	565,9940	Std	211	6	[02, 03, 04, 7E, E2, F2]
0	612344	565,9944	Std	8	1	[03]
0	612345	565,9946	Std	10	6	[00, 03, 04, 7E, DC, AE]
0	612346	565,9960	Std	281	4	[01, D7, A7, 5D]
0	612347	565,9986	Std	0	1	[55]
0	612348	565,9990	Std	211	6	[00, 03, 04, 7E, E1, 9A]
0	612349	565,9994	Std	8	1	[03]
0	612350	565,9996	Std	10	6	[00, 03, 04, 7E, DB, 57]
0	612351	566,0010	Std	281	4	[01, D7, A7, 5D]
0	612352	566,0036	Std	0	1	[55]
0	612353	566,0040	Std	211	6	[02, 03, 04, 7E, E0, 44]
0	612354	566,0044	Std	8	1	[03]
0	612355	566,0046	Std	10	6	[00, 03, 04, 7E, DA, 00]
0	612356	566,0060	Std	281	4	[01, D7, A7, 5C]
0	612357	566,0086	Std	0	1	[55]
0	612358	566,0090	Std	211	6	[01, 03, 04, 7E, DE, ED]
0	612359	566,0094	Std	8	1	[03]
0	612360	566,0096	Std	10	6	[00, 03, 04, 7E, D8, A9]
0	612361	566,0110	Std	281	4	[01, D7, A7, 5D]
0	612362	566,0117	Std	209	3	[03, FF, FF]
0	612363	566,0136	Std	0	1	[55]
0	612364	566,0140	Std	211	6	[02, 03, 04, 7E, DD, 96]
0	612365	566,0144	Std	8	1	[03]
0	612366	566,0146	Std	10	6	[00, 03, 04, 7E, D7, 52]
0	612367	566,0160	Std	281	4	[01, D7, A7, 5D]
0	612368	566,0186	Std	0	1	[55]
0	612369	566,0190	Std	211	6	[01, 03, 04, 7E, DC, 3F]
0	612370	566,0194	Std	8	1	[03]
0	612371	566,0196	Std	10	6	[00, 03, 04, 7E, D5, FA]
0	612372	566,0210	Std	281	4	[01, D7, A7, 5D]
0	612373	566,0236	Std	0	1	[55]
0	612374	566,0240	Std	211	6	[02, 03, 04, 7E, DA, E9]
0	612375	566,0244	Std	8	1	[03]
0	612376	566,0246	Std	10	6	[00, 03, 04, 7E, D4, A3]
0	612377	566,0248	Std	408	4	[00, 63, 00, 16]
0	612378	566,0252	Std	409	4	[00, 16, 00, B8]
0	612379	566,0260	Std	281	4	[01, D7, A7, 5D]
0	612380	566,0286	Std	0	1	[55]
0	612381	566,0290	Std	211	6	[01, 03, 04, 7E, D9, 92]
0	612382	566,0294	Std	8	1	[03]
0	612383	566,0297	Std	10	6	[00, 03, 04, 7E, D3, 4C]
0	612384	566,0310	Std	281	4	[01, D7, A7, 5D]
0	612385	566,0321	Std	209	3	[03, FF, FF]
0	612386	566,0336	Std	0	1	[55]
0	612387	566,0340	Std	211	6	[03, 03, 04, 7E, D8, 3C]
0	612388	566,0344	Std	8	1	[03]
0	612389	566,0346	Std	10	6	[00, 03, 04, 7E, D1, F5]
0	612390	566,0360	Std	281	4	[01, D7, A7, 5D]
0	612391	566,0386	Std	0	1	[55]
0	612392	566,0390	Std	211	6	[01, 03, 04, 7E, D6, E4]
0	612393	566,0394	Std	8	1	[03]
0	612394	566,0396	Std	10	6	[00, 03, 04, 7E, D0, 9D]
0	612395	566,0410	Std	281	4	[01, D7, A7, 5D]
0	612396	566,0436	Std	0	1	[55]
0	612397	566,0440	Std	211	6	[03, 03, 04, 7E, D5, 8E]
0	612398	566,0444	Std	8	1	[03]
0	612399	566,0446	Std	10	6	[00, 03, 04, 7E, CF, 46]
0	612400	566,0460	Std	281	4	[01, D7, A7, 5D]
0	612401	566,0486	Std	0	1	[55]
0	612402	566,0490	Std	211	6	[01, 03, 04, 7E, D4, 36]
0	612403	566,0494	Std	8	1	[03]
0	612404	566,0496	Std	10	6	[00, 03, 04, 7E, CD, EF]
0	612405	566,0510	Std	281	4	[01, D7, A7, 5D]
0	612406	566,0526	Std	209	3	[03, FF, FF]
0	612407	566,0536	Std	0	1	[55]
0	612408	566,0540	Std	211	6	[02, 03, 04, 7E, D2, DE]
0	612409	566,0544	Std	8	1	[03]
0	612410	566,0546	Std	10	6	[00, 03, 04, 7E, CC, 98]
0	612411	566,0560	Std	281	4	[01, D7, A7, 5D]
0	612412	566,0586	Std	0	1	[55]
0	612413	566,0590	Std	211	6	[01, 03, 04, 7E, D1, 85]
0	612414	566,0594	Std	8	1	[03]
0	612415	566,0596	Std	10	6	[00, 03, 04, 7E, CB, 41]
0	612416	566,0610	Std	281	4	[01, D7, A7, 5D]
0	612417	566,0636	Std	0	1	[55]
0	612418	566,0640	Std	211	6	[02, 03, 04, 7E, D0, 2D]
0	612419	566,0644	Std	8	1	[03]
0	612420	566,0646	Std	10	6	[00, 03, 04, 7E, C9, E9]
0	612421	566,0660	Std	281	4	[01, D8, A7, 5E]
0	612422	566,0686	Std	0	1	[55]
0	612423	566,0690	Std	211	6	[01, 03, 04, 7E, CE, D4]
0	612424	566,0694	Std	8	1	[03]
0	612425	566,0696	Std	10	6	[00, 03, 04, 7E, C8, 92]
0	612426	566,0698	Std	410	4	[1D, 9D, 03, AA]
0	612427	566,0701	Std	411	4	[1D, 9D, 03, AA]
0	612428	566,0710	Std	281	4	[01, D7, A7, 5D]
0	612429	566,0730	Std	209	3	[03, FF, FF]
0	612430	566,0736	Std	0	1	[55]
0	612431	566,0740	Std	211	6	[02, 03, 04, 7E, CD, 7D]
0	612432	566,0744	Std	8	1	[03]
0	612433	566,0746	Std	10	6	[00, 03, 04, 7E, C7, 3B]
0	612434	566,0760	Std	281	4	[01, D7, A7, 5D]
0	612435	566,0786	Std	0	1	[55]
0	612436	566,0790	Std	211	6	[00, 03, 04, 7E, CC, 25]
0	612437	566,0794	Std	8	1	[03]
0	612438	566,0796	Std	10	6	[00, 03, 04, 7E, C5, E4]
0	612439	566,0810	Std	281	4	[01, D7, A7, 5D]
0	612440	566,0836	Std	0	1	[55]
0	612441	566,0840	Std	211	6	[02, 03, 04, 7E, CA, CF]
0	612442	566,0844	Std	8	1	[03]
0	612443	566,0846	Std	10	6	[00, 03, 04, 7E, C4, 8C]
0	612444	566,0860	Std	281	4	[01, D7, A7, 5D]
0	612445	566,0886	Std	0	1	[55]
0	612446	566,0890	Std	211	6	[01, 03, 04, 7E, C9, 78]
0	612447	566,0894	Std	8	1	[03]
0	612448	566,0896	Std	10	6	[00, 03, 04, 7E, C3, 35]
0	612449	566,0910	Std	281	4	[01, D7, A7, 5D]
0	612450	566,0933	Std	209	3	[03, FF, FF]
0	612451	566,0936	Std	0	1	[55]
0	612452	566,0940	Std	211	6	[02, 03, 04, 7E, C8, 22]
0	612453	566,0944	Std	8	1	[03]
0	612454	566,0946	Std	10	6	[00, 03, 04, 7E, C1, DE]
0	612455	566,0960	Std	281	4	[01, D7, A7, 5D]
0	612456	566,0986	Std	0	1	[55]
0	612457	566,0990	Std	211	6	[01, 03, 04, 7E, C6, CB]
0	612458	566,0994	Std	8	1	[03]
0	612459	566,0996	Std	10	6	[00, 03, 04, 7E, C0, 87]
0	612460	566,1010	Std	281	4	[01, D7, A7, 5D]
0	612461	566,1036	Std	0	1	[55]
0	612462	566,1040	Std	211	6	[02, 03, 04, 7E, C5, 74]
0	612463	566,1044	Std	8	1	[03]
0	612464	566,1046	Std	10	6	[00, 03, 04, 7E, BF, 30]
0	612465	566,1060	Std	281	4	[01, D7, A7, 5D]
0	612466	566,1086	Std	0	1	[55]
0	612467	566,1090	Std	211	6	[01, 03, 04, 7E, C4, 1C]
0	612468	566,1094	Std	8	1	[03]
0	612469	566,1096	Std	10	6	[00, 03, 04, 7E, BD, D8]
0	612470	566,1110	Std	281	4	[01, D7, A7, 5D]
0	612471	566,1136	Std	0	1	[55]
0	612472	566,1138	Std	209	3	[03, FF, FF]
0	612473	566,1140	Std	211	6	[02, 03, 04, 7E, C2, C5]
0	612474	566,1144	Std	80	1	[01]
0	612475	566,1145	Std	8	1	[03]
0	612476	566,1147	Std	10	6	[00, 03, 04, 7E, BC, 81]
0	612477	566,1160	Std	281	4	[01, D7, A7, 5D]
0	612478	566,1186	Std	0	1	[55]
0	612479	566,1190	Std	211	6	[01, 03, 04, 7E, C1, 6D]
0	612480	566,1194	Std	8	1	[03]
0	612481	566,1197	Std	10	6	[00, 03, 04, 7E, BB, 2A]
0	612482	566,1210	Std	281	4	[01, D7, A7, 5D]
0	612483	566,1236	Std	0	1	[55]
0	612484	566,1240	Std	211	6	[02, 03, 04, 7E, C0, 17]
0	612485	566,1244	Std	8	1	[03]
0	612486	566,1246	Std	10	6	[00, 03, 04, 7E, B9, D3]
0	612487	566,1260	Std	281	4	[01, D7, A7, 5D]
0	612488	566,1286	Std	0	1	[55]
0	612489	566,1290	Std	211	6	[01, 03, 04, 7E, BE, BF]
0	612490	566,1294	Std	8	1	[03]
0	612491	566,1296	Std	10	6	[00, 03, 04, 7E, B8, 7B]
0	612492	566,1310	Std	281	4	[01, D7, A7, 5D]
0	612493	566,1336	Std	0	1	[55]
0	612494	566,1340	Std	211	6	[02, 03, 04, 7E, BD, 69]
0	612495	566,1343	Std	209	3	[03, FF, FF]
0	612496	566,1344	Std	8	1	[03]
0	612497	566,1346	Std	10	6	[00, 03, 04, 7E, B7, 24]
0	612498	566,1360	Std	281	4	[01, D7, A7, 5D]
0	612499	566,1386	Std	0	1	[55]
0	612500	566,1390	Std	211	6	[01, 03, 04, 7E, BC, 13]
0	612501	566,1394	Std	8	1	[03]
0	612502	566,1396	Std	10	6	[00, 03, 04, 7E, B5, CD]
0	612503	566,1410	Std	281	4	[01, D7, A7, 5D]
0	612504	566,1436	Std	0	1	[55]
0	612505	566,1440	Std	211	6	[03, 03, 04, 7E, BA, BD]
0	612506	566,1444	Std	8	1	[03]
0	612507	566,1446	Std	10	6	[00, 03, 04, 7E, B4, 76]
0	612508	566,1460	Std	281	4	[01, D7, A7, 5D]
0	612509	566,1486	Std	0	1	[55]
0	612510	566,1490	Std	211	6	[01, 03, 04, 7E, B9, 64]
0	612511	566,1494	Std	8	1	[03]
0	612512	566,1496	Std	10	6	[00, 03, 04, 7E, B3, 1F]
0	612513	566,1510	Std	281	4	[01, D7, A7, 5D]
0	612514	566,1536	Std	0	1	[55]
0	612515	566,1540	Std	211	6	[02, 03, 04, 7E, B8, 0E]
0	612516	566,1544	Std	8	1	[03]
0	612517	566,1546	Std	10	6	[00, 03, 04, 7E, B1, C7]
0	612518	566,1548	Std	209	3	[03, FF, FF]
0	612519	566,1560	Std	281	4	[01, D7, A7, 5D]
0	612520	566,1586	Std	0	1	[55]
0	612521	566,1590	Std	211	6	[01, 03, 04, 7E, B6, B7]
0	612522	566,1594	Std	8	1	[03]
0	612523	566,1597	Std	10	6	[00, 03, 04, 7E, B0, 70]
0	612524	566,1598	Std	410	4	[FF, 1C, 00, 00]
0	612525	566,1601	Std	411	4	[FF, 1C, 03, FD]
0	612526	566,1610	Std	281	4	[01, D7, A7, 5D]
0	612527	566,1636	Std	0	1	[55]
0	612528	566,1640	Std	211	6	[02, 03, 04, 7E, B5, 60]
0	612529	566,1644	Std	8	1	[03]
0	612530	566,1646	Std	10	6	[00, 03, 04, 7E, AF, 19]
0	612531	566,1660	Std	281	4	[01, D7, A7, 5D]
0	612532	566,1686	Std	0	1	[55]
0	612533	566,1690	Std	211	6	[00, 03, 04, 7E, B4, 07]
0	612534	566,1694	Std	8	1	[03]
0	612535	566,1696	Std	10	6	[00, 03, 04, 7E, AD, C2]
0	612536	566,1710	Std	281	4	[01, D7, A7, 5D]
0	612537	566,1736	Std	0	1	[55]
0	612538	566,1740	Std	211	6	[02, 03, 04, 7E, B2, AF]
0	612539	566,1744	Std	8	1	[03]
0	612540	566,1746	Std	10	6	[00, 03, 04, 7E, AC, 6A]
0	612541	566,1748	Std	410	4	[1D, 9D, 03, B3]
0	612542	566,1751	Std	209	3	[03, FF, FF]
0	612543	566,1752	Std	411	4	[1D, 9D, 03, B3]
0	612544	566,1760	Std	281	4	[01, D7, A7, 5D]
0	612545	566,1786	Std	0	1	[55]
0	612546	566,1790	Std	211	6	[00, 03, 04, 7E, B1, 56]
0	612547	566,1795	Std	8	1	[03]
0	612548	566,1797	Std	10	6	[00, 03, 04, 7E, AB, 13]
0	612549	566,1810	Std	281	4	[01, D8, A7, 5D]
0	612550	566,1836	Std	0	1	[55]
0	612551	566,1840	Std	211	6	[02, 03, 04, 7E, AF, FE]
0	612552	566,1844	Std	8	1	[03]
0	612553	566,1846	Std	10	6	[00, 03, 04, 7E, A9, BC]
0	612554	566,1860	Std	281	4	[01, D7, A7, 5D]
0	612555	566,1886	Std	0	1	[55]
0	612556	566,1890	Std	211	6	[00, 03, 04, 7E, AE, A5]
0	612557	566,1894	Std	8	1	[03]
0	612558	566,1896	Std	10	6	[00, 03, 04, 7E, A8, 65]
0	612559	566,1910	Std	281	4	[01, D7, A7, 5D]
0	612560	566,1936	Std	0	1	[55]
0	612561	566,1940	Std	211	6	[02, 03, 04, 7E, AD, 4F]
0	612562	566,1944	Std	8	1	[03]
0	612563	566,1946	Std	10	6	[00, 03, 04, 7E, A7, 0E]
0	612564	566,1953	Std	209	3	[03, FF, FF]
0	612565	566,1960	Std	281	4	[01, D7, A7, 5D]
0	612566	566,1986	Std	0	1	[55]
0	612567	566,1990	Std	211	6	[01, 03, 04, 7E, AB, F8]
0	612568	566,1994	Std	8	1	[03]
0	612569	566,1996	Std	10	6	[00, 03, 04, 7E, A5, B6]
0	612570	566,2010	Std	281	4	[01, D8, A7, 5D]
0	612571	566,2036	Std	0	1	[55]
0	612572	566,2040	Std	211	6	[02, 03, 04, 7E, AA, A3]
0	612573	566,2044	Std	8	1	[03]
0	612574	566,2046	Std	10	6	[00, 03, 04, 7E, A4, 5F]
0	612575	566,2060	Std	281	4	[01, D7, A7, 5D]
0	612576	566,2086	Std	0	1	[55]
0	612577	566,2090	Std	211	6	[00, 03, 04, 7E, A9, 4B]
0	612578	566,2094	Std	8	1	[03]
0	612579	566,2096	Std	10	6	[00, 03, 04, 7E, A3, 08]
0	612580	566,2110	Std	281	4	[01, D7, A7, 5D]
0	612581	566,2136	Std	0	1	[55]
0	612582	566,2140	Std	211	6	[02, 03, 04, 7E, A7, F5]
0	612583	566,2144	Std	8	1	[03]
0	612584	566,2146	Std	10	6	[00, 03, 04, 7E, A1, B1]
0	612585	566,2157	Std	209	3	[03, FF, FF]
0	612586	566,2160	Std	281	4	[01, D7, A7, 5D]
0	612587	566,2186	Std	0	1	[55]
0	612588	566,2190	Std	211	6	[01, 03, 04, 7E, A6, 9D]
0	612589	566,2194	Std	8	1	[03]
0	612590	566,2197	Std	10	6	[00, 03, 04, 7E, A0, 59]
0	612591	566,2210	Std	281	4	[01, D7, A7, 5D]
0	612592	566,2236	Std	0	1	[55]
0	612593	566,2240	Std	211	6	[02, 03, 04, 7E, A5, 46]
0	612594	566,2244	Std	8	1	[03]
0	612595	566,2246	Std	10	6	[00, 03, 04, 7E, 9F, 02]
0	612596	566,2260	Std	281	4	[01, D7, A7, 5D]
0	612597	566,2286	Std	0	1	[55]
0	612598	566,2290	Std	211	6	[01, 03, 04, 7E, A3, EE]
0	612599	566,2294	Std	8	1	[03]
0	612600	566,2296	Std	10	6	[00, 03, 04, 7E, 9D, AB]
0	612601	566,2310	Std	281	4	[01, D7, A7, 5D]
0	612602	566,2336	Std	0	1	[55]
0	612603	566,2340	Std	211	6	[02, 03, 04, 7E, A2, 97]
0	612604	566,2344	Std	8	1	[03]
0	612605	566,2346	Std	10	6	[00, 03, 04, 7E, 9C, 54]
0	612606	566,2360	Std	281	4	[01, D7, A7, 5D]
0	612607	566,2362	Std	209	3	[03, FF, FF]
0	612608	566,2386	Std	0	1	[55]
0	612609	566,2390	Std	211	6	[01, 03, 04, 7E, A1, 40]
0	612610	566,2394	Std	8	1	[03]
0	612611	566,2396	Std	10	6	[00, 03, 04, 7E, 9A, FD]
0	612612	566,2410	Std	281	4	[01, D7, A7, 5D]
0	612613	566,2436	Std	0	1	[55]
0	612614	566,2440	Std	211	6	[02, 03, 04, 7E, 9F, EA]
0	612615	566,2444	Std	8	1	[03]
0	612616	566,2446	Std	10	6	[00, 03, 04, 7E, 99, A5]
0	612617	566,2460	Std	281	4	[01, D7, A7, 5D]
0	612618	566,2486	Std	0	1	[55]
0	612619	566,2490	Std	211	6	[01, 03, 04, 7E, 9E, 92]
0	612620	566,2494	Std	8	1	[03]
0	612621	566,2496	Std	10	6	[00, 03, 04, 7E, 98, 4E]
0	612622	566,2510	Std	281	4	[01, D7, A7, 5E]
0	612623	566,2536	Std	0	1	[55]
0	612624	566,2540	Std	211	6	[02, 03, 04, 7E, 9D, 3D]
0	612625	566,2544	Std	8	1	[03]
0	612626	566,2546	Std	10	6	[00, 03, 04, 7E, 96, F7]
0	612627	566,2560	Std	281	4	[01, D7, A7, 5D]
0	612628	566,2566	Std	209	3	[03, FF, FF]
0	612629	566,2586	Std	0	1	[55]
0	612630	566,2590	Std	211	6	[01, 03, 04, 7E, 9B, E6]
0	612631	566,2594	Std	8	1	[03]
0	612632	566,2596	Std	10	6	[00, 03, 04, 7E, 95, A0]
0	612633	566,2610	Std	281	4	[01, D7, A7, 5D]
0	612634	566,2636	Std	0	1	[55]
0	612635	566,2640	Std	211	6	[02, 03, 04, 7E, 9A, 90]
0	612636	566,2644	Std	8	1	[03]
0	612637	566,2646	Std	10	6	[00, 03, 04, 7E, 94, 48]
0	612638	566,2660	Std	281	4	[01, D7, A7, 5D]
0	612639	566,2686	Std	0	1	[55]
0	612640	566,2690	Std	211	6	[01, 03, 04, 7E, 99, 38]
0	612641	566,2694	Std	8	1	[03]
0	612642	566,2696	Std	10	6	[00, 03, 04, 7E, 92, F1]
0	612643	566,2710	Std	281	4	[01, D7, A7, 5E]
0	612644	566,2736	Std	0	1	[55]
0	612645	566,2740	Std	211	6	[02, 03, 04, 7E, 97, E2]
0	612646	566,2744	Std	8	1	[03]
0	612647	566,2746	Std	10	6	[00, 03, 04, 7E, 91, 9A]
0	612648	566,2760	Std	281	4	[01, D7, A7, 5D]
0	612649	566,2769	Std	209	3	[03, FF, FF]
0	612650	566,2786	Std	0	1	[55]
0	612651	566,2790	Std	211	6	[01, 03, 04, 7E, 96, 8A]
0	612652	566,2794	Std	8	1	[03]
0	612653	566,2796	Std	10	6	[00, 03, 04, 7E, 90, 43]
0	612654	566,2798	Std	408	4	[00, 63, 00, 17]
0	612655	566,2800	Std	410	4	[1D, 9D, 04, C2]
0	612656	566,2802	Std	409	4	[00, 17, 00, 2E]
0	612657	566,2804	Std	411	4	[1D, 9D, 04, C2]
0	612658	566,2810	Std	281	4	[01, D7, A7, 5D]
0	612659	566,2836	Std	0	1	[55]
0	612660	566,2840	Std	211	6	[02, 03, 04, 7E, 95, 32]
0	612661	566,2844	Std	8	1	[03]
0	612662	566,2846	Std	10	6	[00, 03, 04, 7E, 8E, EC]
0	612663	566,2860	Std	281	4	[01, D7, A7, 5D]
0	612664	566,2886	Std	0	1	[55]
0	612665	566,2890	Std	211	6	[00, 03, 04, 7E, 93, D8]
0	612666	566,2894	Std	8	1	[03]
0	612667	566,2896	Std	10	6	[00, 03, 04, 7E, 8D, 94]
0	612668	566,2910	Std	281	4	[01, D7, A7, 5D]
0	612669	566,2936	Std	0	1	[55]
0	612670	566,2940	Std	211	6	[02, 03, 04, 7E, 92, 81]
0	612671	566,2944	Std	8	1	[03]
0	612672	566,2946	Std	10	6	[00, 03, 04, 7E, 8C, 3D]
0	612673	566,2960	Std	281	4	[01, D7, A7, 5D]
0	612674	566,2974	Std	209	3	[03, FF, FF]
0	612675	566,2986	Std	0	1	[55]
0	612676	566,2990	Std	211	6	[00, 03, 04, 7E, 91, 28]
0	612677	566,2994	Std	8	1	[03]
0	612678	566,2996	Std	10	6	[00, 03, 04, 7E, 8A, E6]
0	612679	566,3010	Std	281	4	[01, D6, A7, 5D]
0	612680	566,3036	Std	0	1	[55]
0	612681	566,3040	Std	211	6	[02, 03, 04, 7E, 8F, D0]
0	612682	566,3044	Std	8	1	[03]
0	612683	566,3046	Std	10	6	[00, 03, 04, 7E, 89, 8F]
0	612684	566,3060	Std	281	4	[01, D7, A7, 5D]
0	612685	566,3086	Std	0	1	[55]
0	612686	566,3090	Std	211	6	[01, 03, 04, 7E, 8E, 78]
0	612687	566,3094	Std	8	1	[03]
0	612688	566,3096	Std	10	6	[00, 03, 04, 7E, 88, 37]
0	612689	566,3110	Std	281	4	[01, D7, A7, 5D]
0	612690	566,3136	Std	0	1	[55]
0	612691	566,3140	Std	211	6	[02, 03, 04, 7E, 8D, 23]
0	612692	566,3144	Std	8	1	[03]
0	612693	566,3146	Std	10	6	[00, 03, 04, 7E, 86, E0]
0	612694	566,3160	Std	281	4	[01, D7, A7, 5D]
0	612695	566,3178	Std	209	3	[03, FF, FF]
0	612696	566,3186	Std	0	1	[55]
0	612697	566,3190	Std	211	6	[01, 03, 04, 7E, 8B, CC]
0	612698	566,3194	Std	8	1	[03]
0	612699	566,3196	Std	10	6	[00, 03, 04, 7E, 85, 89]
0	612700	566,3210	Std	281	4	[01, D7, A7, 5D]
0	612701	566,3236	Std	0	1	[55]
0	612702	566,3240	Std	211	6	[02, 03, 04, 7E, 8A, 76]
0	612703	566,3244	Std	8	1	[03]
0	612704	566,3246	Std	10	6	[00, 03, 04, 7E, 84, 32]
0	612705	566,3260	Std	281	4	[01, D7, A7, 5D]
0	612706	566,3286	Std	0	1	[55]
0	612707	566,3290	Std	211	6	[01, 03, 04, 7E, 89, 1E]
0	612708	566,3294	Std	8	1	[03]
0	612709	566,3296	Std	10	6	[00, 03, 04, 7E, 82, DB]
0	612710	566,3310	Std	281	4	[01, D7, A7, 5D]
0	612711	566,3336	Std	0	1	[55]
0	612712	566,3340	Std	211	6	[02, 03, 04, 7E, 87, C8]
0	612713	566,3344	Std	8	1	[03]
0	612714	566,3346	Std	10	6	[00, 03, 04, 7E, 81, 83]
0	612715	566,3360	Std	281	4	[01, D7, A7, 5D]
0	612716	566,3381	Std	209	3	[03, FF, FF]
0	612717	566,3386	Std	0	1	[55]
0	612718	566,3390	Std	211	6	[01, 03, 04, 7E, 86, 70]
0	612719	566,3394	Std	8	1	[03]
0	612720	566,3396	Std	10	6	[00, 03, 04, 7E, 80, 2C]
0	612721	566,3410	Std	281	4	[01, D7, A7, 5D]
0	612722	566,3436	Std	0	1	[55]
0	612723	566,3440	Std	211	6	[02, 03, 04, 7E, 85, 18]
0	612724	566,3444	Std	8	1	[03]
0	612725	566,3446	Std	10	6	[00, 03, 04, 7E, 7E, D5]
0	612726	566,3460	Std	281	4	[01, D7, A7, 5D]
0	612727	566,3486	Std	0	1	[55]
0	612728	566,3490	Std	211	6	[01, 03, 04, 7E, 83, C1]
0	612729	566,3494	Std	8	1	[03]
0	612730	566,3496	Std	10	6	[00, 03, 04, 7E, 7D, 7E]
0	612731	566,3510	Std	281	4	[01, D7, A7, 5D]
0	612732	566,3536	Std	0	1	[55]
0	612733	566,3540	Std	211	6	[02, 03, 04, 7E, 82, 6B]
0	612734	566,3544	Std	8	1	[03]
0	612735	566,3546	Std	10	6	[00, 03, 04, 7E, 7C, 26]
0	612736	566,3560	Std	281	4	[01, D7, A7, 5D]
0	612737	566,3585	Std	209	3	[03, FF, FF]
0	612738	566,3586	Std	0	1	[55]
0	612739	566,3590	Std	211	6	[01, 03, 04, 7E, 81, 13]
0	612740	566,3594	Std	8	1	[03]
0	612741	566,3596	Std	10	6	[00, 03, 04, 7E, 7A, CF]
0	612742	566,3610	Std	281	4	[01, D7, A7, 5D]
0	612743	566,3636	Std	0	1	[55]
0	612744	566,3640	Std	211	6	[02, 03, 04, 7E, 7F, BD]
0	612745	566,3644	Std	8	1	[03]
0	612746	566,3646	Std	10	6	[00, 03, 04, 7E, 79, 78]
0	612747	566,3660	Std	281	4	[01, D7, A7, 5D]
0	612748	566,3686	Std	0	1	[55]
0	612749	566,3690	Std	211	6	[01, 03, 04, 7E, 7E, 66]
0	612750	566,3694	Std	8	1	[03]
0	612751	566,3696	Std	10	6	[00, 03, 04, 7E, 78, 21]
0	612752	566,3710	Std	281	4	[01, D7, A7, 5D]
0	612753	566,3736	Std	0	1	[55]
0	612754	566,3740	Std	211	6	[03, 03, 04, 7E, 7D, 10]
0	612755	566,3744	Std	8	1	[03]
0	612756	566,3746	Std	10	6	[00, 03, 04, 7E, 76, CA]
0	612757	566,3760	Std	281	4	[01, D7, A7, 5D]
0	612758	566,3786	Std	0	1	[55]
0	612759	566,3790	Std	211	6	[01, 03, 04, 7E, 7B, B8]
0	612760	566,3791	Std	209	3	[03, FF, FF]
0	612761	566,3794	Std	8	1	[03]
0	612762	566,3796	Std	10	6	[00, 03, 04, 7E, 75, 72]
0	612763	566,3810	Std	281	4	[01, D7, A7, 5D]
0	612764	566,3836	Std	0	1	[55]
0	612765	566,3840	Std	211	6	[02, 03, 04, 7E, 7A, 62]
0	612766	566,3844	Std	8	1	[03]
0	612767	566,3846	Std	10	6	[00, 03, 04, 7E, 74, 1B]
0	612768	566,3848	Std	410	4	[1D, 9D, 05, 1E]
0	612769	566,3851	Std	411	4	[1D, 9D, 05, 1E]
0	612770	566,3860	Std	281	4	[01, D7, A7, 5D]
0	612771	566,3886	Std	0	1	[55]
0	612772	566,3890	Std	211	6	[01, 03, 04, 7E, 79, 0B]
0	612773	566,3894	Std	8	1	[03]
0	612774	566,3896	Std	10	6	[00, 03, 04, 7E, 72, C4]
0	612775	566,3910	Std	281	4	[01, D7, A7, 5D]
0	612776	566,3936	Std	0	1	[55]
0	612777	566,3940	Std	211	6	[02, 03, 04, 7E, 77, B5]
0	612778	566,3944	Std	8	1	[03]
0	612779	566,3946	Std	10	6	[00, 03, 04, 7E, 71, 6D]
0	612780	566,3960	Std	281	4	[01, D7, A7, 5D]
0	612781	566,3986	Std	0	1	[55]
0	612782	566,3990	Std	211	6	[01, 03, 04, 7E, 76, 5B]
0	612783	566,3993	Std	209	3	[03, FF, FF]
0	612784	566,3994	Std	8	1	[03]
0	612785	566,3996	Std	10	6	[00, 03, 04, 7E, 70, 16]
0	612786	566,4010	Std	281	4	[01, D7, A7, 5D]
0	612787	566,4036	Std	0	1	[55]
0	612788	566,4040	Std	211	6	[02, 03, 04, 7E, 75, 03]
0	612789	566,4044	Std	8	1	[03]
0	612790	566,4046	Std	10	6	[00, 03, 04, 7E, 6E, BE]
0	612791	566,4060	Std	281	4	[01, D7, A7, 5D]
0	612792	566,4086	Std	0	1	[55]
0	612793	566,4090	Std	211	6	[01, 03, 04, 7E, 73, AA]
0	612794	566,4094	Std	8	1	[03]
0	612795	566,4096	Std	10	6	[00, 03, 04, 7E, 6D, 67]
0	612796	566,4110	Std	281	4	[01, D7, A7, 5D]
0	612797	566,4136	Std	0	1	[55]
0	612798	566,4140	Std	211	6	[02, 03, 04, 7E, 72, 53]
0	612799	566,4144	Std	8	1	[03]
0	612800	566,4146	Std	10	6	[00, 03, 04, 7E, 6C, 10]
0	612801	566,4160	Std	281	4	[01, D7, A7, 5D]
0	612802	566,4186	Std	0	1	[55]
0	612803	566,4190	Std	211	6	[00, 03, 04, 7E, 70, F9]
0	612804	566,4194	Std	8	1	[03]
